timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1591179053388,1794,Login as student,200,,Thread Group 1-146,text,true,,1283,133,300,300,http://localhost:8080/auth/demo/student,1794,0,1
1591179053383,1806,Login as student,200,,Thread Group 1-145,text,true,,1283,133,300,300,http://localhost:8080/auth/demo/student,1806,0,0
1591179053369,1845,Login as student,200,,Thread Group 1-143,text,true,,1283,133,300,300,http://localhost:8080/auth/demo/student,1845,0,0
1591179053389,1826,Login as student,200,,Thread Group 1-147,text,true,,1283,133,300,300,http://localhost:8080/auth/demo/student,1826,0,0
1591179053419,1799,Login as student,200,,Thread Group 1-156,text,true,,1283,133,300,300,http://localhost:8080/auth/demo/student,1799,0,17
1591179053398,1849,Login as student,200,,Thread Group 1-150,text,true,,1283,133,300,300,http://localhost:8080/auth/demo/student,1849,0,39
1591179053412,1839,Login as student,200,,Thread Group 1-155,text,true,,1283,133,300,300,http://localhost:8080/auth/demo/student,1839,0,25
1591179053390,1885,Login as student,200,,Thread Group 1-148,text,true,,1283,133,300,300,http://localhost:8080/auth/demo/student,1885,0,46
1591179053394,1887,Login as student,200,,Thread Group 1-149,text,true,,1283,133,300,300,http://localhost:8080/auth/demo/student,1887,0,43
1591179053417,1868,Login as student,200,,Thread Group 1-154,text,true,,1283,133,300,300,http://localhost:8080/auth/demo/student,1868,0,20
1591179052838,2461,Get quizzes available,200,,Thread Group 1-1,text,true,,3004,789,300,300,http://localhost:8080/executions/11/quizzes/available,2461,0,0
1591179053427,1887,Login as student,200,,Thread Group 1-158,text,true,,1283,133,300,300,http://localhost:8080/auth/demo/student,1887,0,10
1591179053435,1885,Login as student,200,,Thread Group 1-159,text,true,,1283,133,300,300,http://localhost:8080/auth/demo/student,1885,0,6
1591179053403,1937,Login as student,200,,Thread Group 1-153,text,true,,1283,133,300,300,http://localhost:8080/auth/demo/student,1937,0,33
1591179053403,1949,Login as student,200,,Thread Group 1-152,text,true,,1283,133,300,300,http://localhost:8080/auth/demo/student,1949,0,34
1591179053493,1872,Login as student,200,,Thread Group 1-169,text,true,,1283,133,300,300,http://localhost:8080/auth/demo/student,1872,0,1
1591179053421,1963,Login as student,200,,Thread Group 1-157,text,true,,1283,133,300,300,http://localhost:8080/auth/demo/student,1963,0,15
1591179053400,1985,Login as student,200,,Thread Group 1-151,text,true,,1283,133,300,300,http://localhost:8080/auth/demo/student,1985,0,41
1591179053475,1930,Login as student,200,,Thread Group 1-164,text,true,,1283,133,300,300,http://localhost:8080/auth/demo/student,1930,0,1
1591179053503,1915,Login as student,200,,Thread Group 1-170,text,true,,1283,133,300,300,http://localhost:8080/auth/demo/student,1915,0,1
1591179053467,1967,Login as student,200,,Thread Group 1-162,text,true,,1283,133,300,300,http://localhost:8080/auth/demo/student,1967,0,1
1591179053487,1969,Login as student,200,,Thread Group 1-166,text,true,,1283,133,300,300,http://localhost:8080/auth/demo/student,1969,0,0
1591179053487,1975,Login as student,200,,Thread Group 1-167,text,true,,1283,133,300,300,http://localhost:8080/auth/demo/student,1975,0,1
1591179053492,1991,Login as student,200,,Thread Group 1-168,text,true,,1283,133,300,300,http://localhost:8080/auth/demo/student,1991,0,1
1591179053444,2066,Login as student,200,,Thread Group 1-160,text,true,,1283,133,300,300,http://localhost:8080/auth/demo/student,2066,0,0
1591179053473,2037,Login as student,200,,Thread Group 1-165,text,true,,1283,133,300,300,http://localhost:8080/auth/demo/student,2037,0,1
1591179053468,2071,Login as student,200,,Thread Group 1-163,text,true,,1283,133,300,300,http://localhost:8080/auth/demo/student,2071,0,2
1591179053509,2036,Login as student,200,,Thread Group 1-171,text,true,,1283,133,300,300,http://localhost:8080/auth/demo/student,2035,0,1
1591179053450,2111,Login as student,200,,Thread Group 1-161,text,true,,1283,133,300,300,http://localhost:8080/auth/demo/student,2111,0,0
1591179053523,2047,Login as student,200,,Thread Group 1-175,text,true,,1283,133,300,300,http://localhost:8080/auth/demo/student,2047,0,1
1591179053522,2097,Login as student,200,,Thread Group 1-174,text,true,,1283,133,300,300,http://localhost:8080/auth/demo/student,2097,0,0
1591179053522,2107,Login as student,200,,Thread Group 1-173,text,true,,1283,133,300,300,http://localhost:8080/auth/demo/student,2107,0,0
1591179053508,2136,Login as student,200,,Thread Group 1-172,text,true,,1283,133,300,300,http://localhost:8080/auth/demo/student,2136,0,1
1591179053532,2126,Login as student,200,,Thread Group 1-177,text,true,,1283,133,300,300,http://localhost:8080/auth/demo/student,2126,0,4
1591179053535,2144,Login as student,200,,Thread Group 1-178,text,true,,1283,133,300,300,http://localhost:8080/auth/demo/student,2143,0,1
1591179053544,2169,Login as student,200,,Thread Group 1-179,text,true,,1283,133,300,300,http://localhost:8080/auth/demo/student,2169,0,2
1591179053555,2168,Login as student,200,,Thread Group 1-181,text,true,,1283,133,300,300,http://localhost:8080/auth/demo/student,2168,0,0
1591179053554,2189,Login as student,200,,Thread Group 1-180,text,true,,1283,133,300,300,http://localhost:8080/auth/demo/student,2189,0,1
1591179053555,2202,Login as student,200,,Thread Group 1-182,text,true,,1283,133,300,300,http://localhost:8080/auth/demo/student,2202,0,0
1591179053567,2202,Login as student,200,,Thread Group 1-184,text,true,,1283,133,300,300,http://localhost:8080/auth/demo/student,2202,0,0
1591179053559,2244,Login as student,200,,Thread Group 1-183,text,true,,1283,133,300,300,http://localhost:8080/auth/demo/student,2244,0,2
