timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1591281822933,10149,Submit answer,200,,Thread Group 1-155,,true,,454,899,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/quizzes/8846/submit,10149,0,113
1591281816939,16153,Submit answer,200,,Thread Group 1-5,,true,,454,899,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/quizzes/8846/submit,16153,0,58
1591281821451,11675,Submit answer,200,,Thread Group 1-44,,true,,454,899,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/quizzes/8846/submit,11675,0,117
1591281824267,8882,Submit answer,200,,Thread Group 1-125,,true,,454,899,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/quizzes/8846/submit,8882,0,182
1591281826031,7182,Submit answer,200,,Thread Group 1-98,,true,,454,899,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/quizzes/8846/submit,7182,0,66
1591281823009,10207,Submit answer,200,,Thread Group 1-137,,true,,454,899,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/quizzes/8846/submit,10207,0,117
1591281821525,11695,Submit answer,200,,Thread Group 1-266,,true,,454,899,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/quizzes/8846/submit,11695,0,76
1591281827390,5877,Submit answer,200,,Thread Group 1-143,,true,,454,899,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/quizzes/8846/submit,5877,0,102
1591281826107,7163,Submit answer,200,,Thread Group 1-234,,true,,454,898,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/quizzes/8846/submit,7163,0,76
1591281823224,10106,Submit answer,200,,Thread Group 1-28,,true,,454,899,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/quizzes/8846/submit,10106,0,83
1591281819787,13551,Submit answer,200,,Thread Group 1-233,,true,,454,899,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/quizzes/8846/submit,13551,0,52
1591281819860,13520,Submit answer,200,,Thread Group 1-177,,true,,454,899,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/quizzes/8846/submit,13520,0,71
1591281819922,13518,Submit answer,200,,Thread Group 1-296,,true,,454,899,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/quizzes/8846/submit,13518,0,84
